Target ID,Iteration,EMP voltage [V],Glitch offset [ns],Glitch width [ns],xPos [mm],yPos [mm],zPos [mm],Peak Voltage Chip Shouter,Peak Voltage Probe,Peak Width,Area under pulse,Rawdata Filename
,5,200,20,80,60,138,12,169863.0,1444.227,111,246679.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_60,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,60,138,12,169471.62,1432.4854,115,246782.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_60,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,60,138,12,171819.97,1452.0548,112,249731.89,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_60,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,60,138,12,173776.9,1475.5382,112,252859.11,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_60,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,60,138,12,173776.9,1463.7965,113,252407.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_60,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,61,138,12,171819.97,1612.5244,117,276512.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,61,138,12,167906.08,1581.2133,115,272866.94,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,61,138,12,174168.3,1643.8356,116,280731.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,61,138,12,171037.19,1608.6106,115,276520.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,61,138,12,168688.84,1592.955,115,276178.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,61,138,12,174559.69,1655.5773,113,282440.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,61,138,12,171037.19,1624.2661,112,276412.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,61,138,12,169080.23,1596.8689,114,275720.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,61,138,12,174168.3,1643.8356,115,280698.66,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,61,138,12,170645.8,1608.6106,114,276461.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_61,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,62,138,12,168297.47,1733.8552,113,298000.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,62,138,12,174951.08,1796.4775,114,307279.88,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,62,138,12,171037.19,1757.3385,115,301618.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,62,138,12,169080.23,1729.9413,114,293913.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,62,138,12,173385.53,1772.9941,116,303857.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,62,138,12,168297.47,1722.1135,115,296532.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,62,138,12,167514.67,1722.1135,113,294401.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,62,138,12,173385.53,1776.9081,116,302375.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,62,138,12,169471.62,1733.8552,115,297455.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,62,138,12,174951.08,1800.3914,114,306506.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_62,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,63,138,12,174559.69,1917.8082,113,324027.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,63,138,12,171819.97,1878.6693,115,319270.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,63,138,12,171428.58,1874.7554,114,317851.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,63,138,12,173385.53,1890.411,114,321225.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,63,138,12,167906.08,1847.3582,115,315551.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,63,138,12,174168.3,1913.8943,113,325318.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,63,138,12,171037.19,1870.8414,113,319418.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,63,138,12,174168.3,1902.1526,115,323031.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,63,138,12,172994.12,1894.3248,115,322446.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,63,138,12,169471.62,1855.1859,113,314745.6,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_63,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,64,138,12,167906.08,1929.5499,114,328375.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,64,138,12,173776.9,1992.1722,115,337988.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,64,138,12,171037.19,1960.8611,114,333176.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,64,138,12,174559.69,1996.086,116,338755.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,64,138,12,171428.58,1968.6888,115,334009.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,64,138,12,171037.19,1960.8611,115,331921.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,64,138,12,173776.9,1996.086,114,338806.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,64,138,12,170254.39,1953.0333,115,337037.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,64,138,12,171428.58,1964.7749,116,334704.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,64,138,12,172994.12,1988.2583,114,337596.88,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_64,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,65,138,12,172994.12,2054.7944,110,349212.3,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,65,138,12,171037.19,2015.6555,112,346908.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,65,138,12,169471.62,1992.1722,116,341381.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,65,138,12,174559.69,2054.7944,114,352245.6,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,65,138,12,170254.39,2015.6555,111,345283.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,65,138,12,169080.23,1992.1722,115,339389.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,65,138,12,172602.73,2025.4403,113,347808.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,65,138,12,168688.84,1992.1722,114,339992.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,65,138,12,175733.84,2054.7944,116,354486.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,65,138,12,171037.19,2005.8708,114,345724.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_65,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,66,138,12,169080.23,2005.8708,114,348752.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,66,138,12,173776.9,2054.7944,115,353742.66,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,66,138,12,170645.8,2025.4403,111,351208.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,66,138,12,174559.69,2074.364,113,350797.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,66,138,12,172602.73,2054.7944,112,351120.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,66,138,12,169863.0,2005.8708,115,349173.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,66,138,12,172994.12,2035.2251,113,348131.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,66,138,12,172211.34,2025.4403,114,351712.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,66,138,12,171037.19,2015.6555,115,350479.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,66,138,12,173385.53,2045.0098,115,355533.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_66,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,67,138,12,171819.97,1996.086,115,339553.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,67,138,12,169863.0,1992.1722,112,338681.03,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,67,138,12,172994.12,2015.6555,112,347715.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,67,138,12,167906.08,1964.7749,116,337980.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,67,138,12,173385.53,2015.6555,112,345058.7,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,67,138,12,172602.73,2015.6555,113,346408.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,67,138,12,168688.84,1964.7749,116,338131.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,67,138,12,173385.53,2005.8708,115,347460.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,67,138,12,169080.23,1972.6028,115,336845.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,67,138,12,174559.69,2035.2251,111,346864.03,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_67,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,68,138,12,172211.34,1925.636,114,330528.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,68,138,12,168688.84,1890.411,115,324242.66,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,68,138,12,174559.69,1960.8611,113,332735.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,68,138,12,172211.34,1929.5499,115,328201.62,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,68,138,12,169863.0,1906.0665,115,327587.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,68,138,12,176516.64,1960.8611,114,332095.9,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,68,138,12,171037.19,1921.7222,114,327806.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,68,138,12,172602.73,1929.5499,115,329041.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,68,138,12,172994.12,1933.4637,115,327512.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,68,138,12,172211.34,1937.3777,115,331653.62,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_68,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,69,138,12,173385.53,1835.6165,114,311628.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,69,138,12,169471.62,1792.5636,115,306634.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,69,138,12,173776.9,1823.8748,116,313091.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,69,138,12,172994.12,1816.047,115,309894.3,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,69,138,12,168688.84,1788.6497,114,306845.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,69,138,12,174559.69,1835.6165,116,315254.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,69,138,12,171037.19,1804.3053,115,309673.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,69,138,12,168688.84,1780.8219,112,303577.3,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,69,138,12,174951.08,1843.4442,115,313910.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,69,138,12,171428.58,1804.3053,115,307755.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_69,138,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,70,138,12,170254.39,1659.4912,113,284252.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_70,138,12_0.csv' mode='w' encoding='utf-8'>"
